Date,open ,high,low,close
6/4/2023 14:29:00,"2,227.90","2,229.05","2,227.35","2,227.55"
6/4/2023 14:28:00,"2,229.55","2,230.20","2,227.90","2,227.90"
6/4/2023 14:27:00,"2,230.50","2,230.50","2,229.55","2,229.55"
6/4/2023 14:26:00,"2,230.10","2,230.50","2,229.95","2,230.50"
6/4/2023 14:25:00,"2,230.50","2,230.95","2,230.10","2,230.10"
6/4/2023 14:24:00,"2,230.40","2,230.50","2,229.65","2,230.50"
6/4/2023 14:23:00,"2,229.95","2,230.40","2,229.25","2,230.40"
6/4/2023 14:22:00,"2,229.65","2,230.00","2,229.25","2,229.95"
6/4/2023 14:21:00,"2,230.00","2,230.50","2,230.00","2,230.50"
6/4/2023 14:20:00,"2,229.05","2,230.00","2,229.05","2,230.00"
6/4/2023 14:19:00,"2,230.80","2,230.80","2,229.05","2,229.05"
6/4/2023 14:18:00,"2,230.85","2,230.85","2,230.00","2,230.80"
6/4/2023 14:17:00,"2,230.50","2,230.90","2,230.50","2,230.85"
6/4/2023 14:16:00,"2,230.60","2,230.60","2,230.00","2,230.50"
6/4/2023 14:15:00,"2,229.65","2,230.70","2,229.65","2,230.60"
6/4/2023 14:14:00,"2,230.70","2,230.75","2,229.65","2,229.65"
6/4/2023 14:13:00,"2,229.90","2,230.70","2,229.55","2,230.70"
6/4/2023 14:12:00,"2,231.00","2,231.00","2,228.95","2,229.90"
6/4/2023 14:11:00,"2,230.50","2,231.00","2,230.50","2,231.00"
6/4/2023 14:10:00,"2,230.55","2,230.55","2,230.50","2,230.50"
6/4/2023 14:09:00,"2,230.55","2,231.55","2,230.55","2,230.55"
6/4/2023 14:08:00,"2,230.55","2,230.55","2,230.55","2,230.55"
6/4/2023 14:07:00,"2,230.65","2,231.60","2,230.50","2,230.55"
6/4/2023 14:06:00,"2,231.45","2,231.45","2,230.60","2,230.65"
6/4/2023 14:05:00,"2,229.20","2,231.45","2,229.20","2,231.45"
6/4/2023 14:04:00,"2,230.65","2,231.00","2,229.20","2,229.20"
6/4/2023 14:03:00,"2,231.60","2,231.90","2,230.25","2,230.65"
6/4/2023 14:02:00,"2,230.65","2,231.60","2,230.55","2,231.60"
6/4/2023 14:01:00,"2,230.50","2,231.45","2,230.50","2,230.55"
6/4/2023 14:00:00,"2,230.50","2,230.85","2,229.80","2,230.50"
6/4/2023 13:59:00,"2,230.25","2,230.50","2,229.55","2,230.50"
6/4/2023 13:58:00,"2,229.00","2,230.25","2,229.00","2,230.25"
6/4/2023 13:57:00,"2,226.70","2,229.10","2,226.70","2,229.00"
6/4/2023 13:56:00,"2,227.65","2,228.10","2,226.70","2,226.70"
6/4/2023 13:55:00,"2,225.80","2,227.85","2,225.70","2,227.65"
6/4/2023 13:54:00,"2,228.15","2,228.15","2,225.75","2,225.80"
6/4/2023 13:53:00,"2,227.95","2,228.50","2,227.65","2,228.15"
6/4/2023 13:52:00,"2,227.65","2,227.95","2,227.60","2,227.95"
6/4/2023 13:51:00,"2,229.05","2,229.05","2,226.85","2,227.65"
6/4/2023 13:50:00,"2,229.15","2,229.50","2,228.60","2,229.50"
6/4/2023 13:49:00,"2,228.85","2,229.15","2,228.60","2,229.15"
6/4/2023 13:48:00,"2,227.70","2,229.15","2,226.70","2,228.85"
6/4/2023 13:47:00,"2,229.80","2,229.90","2,227.70","2,227.70"
6/4/2023 13:46:00,"2,228.95","2,229.75","2,228.60","2,229.75"
6/4/2023 13:45:00,"2,229.55","2,229.55","2,227.65","2,227.65"
6/4/2023 13:44:00,"2,230.30","2,230.50","2,228.85","2,229.55"
6/4/2023 13:43:00,"2,230.30","2,230.30","2,228.70","2,230.30"
6/4/2023 13:42:00,"2,230.55","2,230.55","2,229.70","2,230.30"
6/4/2023 13:41:00,"2,231.25","2,231.25","2,230.55","2,230.55"
6/4/2023 13:40:00,"2,231.60","2,231.85","2,231.05","2,231.25"
6/4/2023 13:39:00,"2,230.80","2,231.45","2,230.50","2,230.50"
6/4/2023 13:38:00,"2,232.40","2,232.40","2,230.80","2,230.80"
6/4/2023 13:37:00,"2,232.40","2,232.75","2,231.45","2,232.40"
6/4/2023 13:36:00,"2,233.35","2,233.35","2,232.20","2,232.40"
6/4/2023 13:35:00,"2,232.80","2,233.35","2,232.80","2,233.35"
6/4/2023 13:34:00,"2,232.40","2,233.30","2,231.90","2,232.80"
6/4/2023 13:33:00,"2,232.85","2,233.80","2,232.85","2,233.80"
6/4/2023 13:32:00,"2,233.90","2,233.90","2,232.55","2,232.85"
6/4/2023 13:31:00,"2,234.80","2,234.80","2,233.90","2,233.90"
6/4/2023 13:30:00,"2,234.20","2,234.80","2,233.75","2,234.80"
6/4/2023 13:29:00,"2,234.60","2,234.60","2,233.80","2,234.20"
6/4/2023 13:28:00,"2,232.90","2,234.60","2,232.90","2,234.60"
6/4/2023 13:27:00,"2,234.30","2,234.30","2,232.90","2,232.90"
6/4/2023 13:26:00,"2,232.40","2,234.30","2,232.40","2,234.30"
6/4/2023 13:25:00,"2,233.65","2,233.65","2,232.40","2,232.40"
6/4/2023 13:24:00,"2,234.45","2,234.75","2,232.45","2,233.65"
6/4/2023 13:23:00,"2,236.20","2,236.20","2,234.45","2,234.45"
6/4/2023 13:22:00,"2,235.25","2,236.20","2,235.25","2,236.20"
6/4/2023 13:21:00,"2,232.45","2,235.70","2,232.45","2,235.25"
6/4/2023 13:20:00,"2,232.85","2,233.15","2,232.40","2,232.45"
6/4/2023 13:19:00,"2,235.85","2,235.85","2,232.45","2,232.85"
6/4/2023 13:18:00,"2,236.20","2,236.85","2,235.85","2,235.85"
6/4/2023 13:17:00,"2,235.25","2,236.20","2,235.25","2,236.20"
6/4/2023 13:16:00,"2,235.00","2,236.10","2,234.40","2,235.25"
6/4/2023 13:15:00,"2,232.90","2,235.00","2,232.90","2,235.00"
6/4/2023 13:14:00,"2,234.35","2,234.35","2,232.40","2,232.90"
6/4/2023 13:13:00,"2,234.75","2,234.75","2,233.35","2,234.35"
6/4/2023 13:12:00,"2,234.10","2,234.35","2,233.90","2,234.35"
6/4/2023 13:11:00,"2,236.45","2,236.45","2,234.10","2,234.10"
6/4/2023 13:10:00,"2,237.15","2,237.15","2,235.25","2,236.45"
6/4/2023 13:09:00,"2,236.70","2,237.30","2,236.20","2,237.15"
